Image,Letter,Center_x,Center_y,Distance_x,Distance_y
dataset\k1.jpg,e,1772,2439,41,59
dataset\k1.jpg,r,1749,2437,41,59
dataset\k1.jpg,p,1720,2444,41,59
dataset\k1.jpg,f,1638,2460,41,59
dataset\k1.jpg,o,1606,2445,41,59
dataset\k1.jpg,s,1539,2463,41,59
dataset\k1.jpg,e,1504,2463,41,59
dataset\k1.jpg,m,1460,2470,50,70
dataset\k1.jpg,e,1413,2480,50,70
dataset\k1.jpg,h,1378,2475,50,70
dataset\k1.jpg,t,1345,2475,50,70
dataset\k1.jpg,y,1258,2491,50,70
dataset\k1.jpg,e,1223,2473,50,70
dataset\k1.jpg,k,1180,2480,50,70
dataset\k1.jpg,s,1104,2491,50,70
dataset\k1.jpg,e,1066,2486,43,61
dataset\k1.jpg,r,1043,2493,43,61
dataset\k1.jpg,o,1020,2493,43,61
dataset\k1.jpg,c,986,2493,43,61
dataset\k1.jpg,s,957,2499,43,61
dataset\k1.jpg,r,936,2499,43,61
dataset\k1.jpg,e,906,2499,43,61
dataset\k1.jpg,d,878,2501,43,61
dataset\k1.jpg,n,841,2511,43,61
dataset\k1.jpg,u,796,2516,43,61
dataset\k1.jpg,w,651,2531,77,108
dataset\k1.jpg,e,610,2534,46,64
dataset\k1.jpg,i,577,2534,46,64
dataset\k1.jpg,v,548,2534,46,64
dataset\k1.jpg,e,513,2532,41,59
dataset\k1.jpg,r,490,2541,41,59
dataset\k1.jpg,e,379,2550,41,59
dataset\k1.jpg,r,351,2550,41,59
dataset\k1.jpg,u,321,2553,41,59
dataset\k1.jpg,t,291,2565,41,59
dataset\k1.jpg,a,258,2568,41,59
dataset\k1.jpg,r,235,2568,42,59
dataset\k1.jpg,e,210,2568,42,59
dataset\k1.jpg,t,176,2570,42,59
dataset\k1.jpg,i,153,2582,42,59
dataset\k1.jpg,l,118,2578,41,59
dataset\k1.jpg,p,123,2759,41,59
dataset\k1.jpg,r,155,2753,42,59
dataset\k1.jpg,o,189,2759,41,59
dataset\k1.jpg,t,216,2753,39,54
dataset\k1.jpg,e,235,2752,38,54
dataset\k1.jpg,c,260,2751,38,54
dataset\k1.jpg,t,281,2743,38,54
dataset\k1.jpg,o,319,2745,38,54
dataset\k1.jpg,n,349,2745,38,54
dataset\k1.jpg,a,458,2733,38,54
dataset\k1.jpg,n,496,2733,38,54
dataset\k1.jpg,d,536,2718,38,54
dataset\k1.jpg,p,634,2706,38,54
dataset\k1.jpg,a,668,2705,38,54
dataset\k1.jpg,r,697,2699,38,54
dataset\k1.jpg,t,724,2693,38,54
dataset\k1.jpg,n,759,2692,38,54
dataset\k1.jpg,e,798,2687,38,54
dataset\k1.jpg,r,824,2684,38,54
dataset\k1.jpg,s,855,2680,38,54
dataset\k1.jpg,h,890,2679,38,54
dataset\k1.jpg,i,924,2678,38,54
dataset\k1.jpg,p,952,2687,38,54
dataset\k1.jpg,i,1033,2665,38,54
dataset\k1.jpg,n,1070,2663,38,54
dataset\k1.jpg,a,1160,2656,38,54
dataset\k1.jpg,d,1206,2653,38,54
dataset\k1.jpg,d,1246,2645,38,54
dataset\k1.jpg,r,1287,2646,38,54
dataset\k1.jpg,e,1322,2647,38,54
dataset\k1.jpg,s,1352,2646,38,54
dataset\k1.jpg,s,1379,2646,38,54
dataset\k1.jpg,i,1406,2640,38,54
dataset\k1.jpg,n,1439,2640,38,54
dataset\k1.jpg,g,1495,2640,38,54
dataset\k1.jpg,e,1600,2629,38,54
dataset\k1.jpg,l,1631,2613,38,54
dataset\k1.jpg,d,1658,2611,38,54
dataset\k1.jpg,e,1690,2613,38,54
dataset\k1.jpg,r,1725,2606,38,54
dataset\k1.jpg,a,1822,2604,38,54
dataset\k1.jpg,b,1859,2599,38,54
dataset\k1.jpg,u,1901,2599,38,54
dataset\k1.jpg,s,1941,2598,38,54
dataset\k1.jpg,e,1976,2598,38,54
dataset\k1.jpg,s,2033,2833,38,54
dataset\k1.jpg,n,1994,2833,38,54
dataset\k1.jpg,o,1949,2833,38,54
dataset\k1.jpg,i,1928,2839,38,54
dataset\k1.jpg,t,1898,2839,38,54
dataset\k1.jpg,c,1871,2847,38,54
dataset\k1.jpg,e,1845,2844,38,54
dataset\k1.jpg,n,1808,2851,38,54
dataset\k1.jpg,n,1768,2851,38,54
dataset\k1.jpg,o,1730,2849,38,54
dataset\k1.jpg,c,1699,2849,38,54
dataset\k1.jpg,d,1625,2850,38,54
dataset\k1.jpg,n,1589,2859,38,54
dataset\k1.jpg,a,1542,2859,38,54
dataset\k1.jpg,t,1473,2855,38,54
dataset\k1.jpg,n,1423,2868,38,54
dataset\k1.jpg,e,1393,2866,38,54
dataset\k1.jpg,p,1289,2875,38,54
dataset\k1.jpg,o,1259,2874,38,54
dataset\k1.jpg,l,1222,2865,38,54
dataset\k1.jpg,e,1196,2873,38,54
dataset\k1.jpg,v,1169,2873,38,54
dataset\k1.jpg,e,1140,2874,38,54
dataset\k1.jpg,d,1106,2867,38,54
dataset\k1.jpg,y,1022,2899,38,54
dataset\k1.jpg,t,986,2886,38,54
dataset\k1.jpg,i,952,2886,38,54
dataset\k1.jpg,n,913,2894,38,54
dataset\k1.jpg,u,875,2894,38,54
dataset\k1.jpg,o,717,2905,38,54
dataset\k1.jpg,c,686,2905,38,54
dataset\k1.jpg,m,569,3127,43,61
dataset\k1.jpg,m,632,3122,48,67
dataset\k1.jpg,w,120,3133,50,70
dataset\k1.jpg,i,153,3127,41,59
dataset\k1.jpg,t,178,3127,42,59
dataset\k1.jpg,h,213,3130,42,59
dataset\k1.jpg,t,308,3126,41,59
dataset\k1.jpg,h,337,3126,41,59
dataset\k1.jpg,e,372,3126,41,59
dataset\k1.jpg,i,398,3113,41,59
dataset\k1.jpg,r,422,3118,41,59
dataset\k1.jpg,c,498,3121,41,59
dataset\k1.jpg,o,535,3123,41,59
dataset\k1.jpg,m,574,3115,50,70
dataset\k1.jpg,m,634,3117,50,70
dataset\k1.jpg,u,684,3101,50,70
dataset\k1.jpg,n,723,3108,50,70
dataset\k1.jpg,i,754,3103,50,70
dataset\k1.jpg,t,780,3101,46,64
dataset\k1.jpg,i,809,3097,46,64
dataset\k1.jpg,e,832,3097,46,64
dataset\k1.jpg,s,858,3099,46,64
dataset\k1.jpg,T,994,3083,46,64
dataset\k1.jpg,h,1033,3080,46,64
dataset\k1.jpg,e,1075,3080,46,64
dataset\k1.jpg,s,1147,3072,46,64
dataset\k1.jpg,t,1186,3072,46,64
dataset\k1.jpg,u,1222,3072,46,64
dataset\k1.jpg,d,1255,3057,46,64
dataset\k1.jpg,y,1299,3082,46,64
dataset\k1.jpg,a,1392,3070,46,64
dataset\k1.jpg,c,1434,3070,46,64
dataset\k1.jpg,k,1484,3065,46,64
dataset\k1.jpg,n,1539,3065,46,64
dataset\k1.jpg,o,1578,3062,46,64
dataset\k1.jpg,l,1662,3052,46,64
dataset\k1.jpg,d,1725,3060,46,64
dataset\k1.jpg,g,1765,3079,46,64
dataset\k1.jpg,e,1810,3069,46,64
dataset\k1.jpg,s,1841,3066,46,64
dataset\k1.jpg,t,1922,3059,46,64
dataset\k1.jpg,h,1971,3051,46,64
dataset\k1.jpg,e,2017,3051,46,64
dataset\k1.jpg,l,2101,3261,46,64
dataset\k1.jpg,l,2074,3262,46,64
dataset\k1.jpg,o,2046,3262,46,64
dataset\k1.jpg,t,2006,3268,46,64
dataset\k1.jpg,l,1935,3276,46,64
dataset\k1.jpg,a,1899,3295,46,64
dataset\k1.jpg,n,1855,3294,46,64
dataset\k1.jpg,o,1824,3294,46,64
dataset\k1.jpg,t,1781,3291,46,64
dataset\k1.jpg,e,1651,3296,46,64
dataset\k1.jpg,e,1572,3296,46,64
dataset\k1.jpg,h,1521,3296,46,64
dataset\k1.jpg,t,1488,3296,46,64
dataset\k1.jpg,d,1400,3291,46,64
dataset\k1.jpg,n,1353,3292,46,64
dataset\k1.jpg,a,1314,3302,46,64
dataset\k1.jpg,s,1221,3300,46,64
dataset\k1.jpg,l,1186,3291,46,64
dataset\k1.jpg,n,1128,3295,46,64
dataset\k1.jpg,o,1089,3299,46,64
dataset\k1.jpg,s,1034,3301,46,64
dataset\k1.jpg,s,1005,3301,46,64
dataset\k1.jpg,f,955,3314,46,64
dataset\k1.jpg,o,919,3300,46,64
dataset\k1.jpg,r,887,3301,46,64
dataset\k1.jpg,p,858,3306,46,64
dataset\k1.jpg,y,751,3323,46,64
dataset\k1.jpg,b,701,3313,46,64
dataset\k1.jpg,d,601,3317,46,64
dataset\k1.jpg,e,564,3317,46,64
dataset\k1.jpg,c,544,3317,46,64
dataset\k1.jpg,f,483,3329,46,64
dataset\k1.jpg,s,382,3335,46,64
dataset\k1.jpg,c,106,3337,46,64
dataset\k1.jpg,h,149,3336,45,64
dataset\k1.jpg,a,180,3336,45,64
dataset\k1.jpg,l,224,3334,46,64
dataset\k1.jpg,o,86,3518,46,64
dataset\k1.jpg,n,116,3507,46,64
dataset\k1.jpg,b,270,3509,45,64
dataset\k1.jpg,o,298,3509,46,64
dataset\k1.jpg,h,358,3509,46,64
dataset\k1.jpg,s,462,3504,46,64
dataset\k1.jpg,e,494,3503,46,64
dataset\k1.jpg,r,517,3503,46,64
dataset\k1.jpg,v,554,3503,46,64
dataset\k1.jpg,c,608,3506,46,64
dataset\k1.jpg,e,643,3506,46,64
dataset\k1.jpg,u,723,3504,46,64
dataset\k1.jpg,r,817,3495,46,64
dataset\k1.jpg,s,852,3495,46,64
dataset\k1.jpg,a,938,3491,46,64
dataset\k1.jpg,n,982,3495,46,64
dataset\k1.jpg,d,1029,3481,46,64
dataset\k1.jpg,p,1118,3495,46,64
dataset\k1.jpg,r,1151,3495,46,64
dataset\k1.jpg,a,1177,3495,46,64
dataset\k1.jpg,c,1210,3491,46,64
dataset\k1.jpg,o,1336,3491,46,64
dataset\k1.jpg,n,1365,3494,46,64
dataset\k1.jpg,e,1406,3494,46,64
dataset\k1.jpg,r,1437,3495,46,64
dataset\k1.jpg,s,1469,3495,46,64
dataset\k10.jpg,K,489,289,50,70
dataset\k10.jpg,n,530,290,43,61
dataset\k10.jpg,o,554,280,32,46
dataset\k10.jpg,w,588,285,43,61
dataset\k10.jpg,d,662,270,33,47
dataset\k10.jpg,g,692,277,33,47
dataset\k10.jpg,e,724,268,33,47
dataset\k10.jpg,a,773,266,33,47
dataset\k10.jpg,n,806,260,33,47
dataset\k10.jpg,d,836,253,33,47
dataset\k10.jpg,T,895,256,33,47
dataset\k10.jpg,e,917,251,25,36
dataset\k10.jpg,c,937,251,25,36
dataset\k10.jpg,h,960,249,25,36
dataset\k10.jpg,n,995,251,28,40
dataset\k10.jpg,o,1025,241,28,40
dataset\k10.jpg,l,1048,240,28,40
dataset\k10.jpg,o,1068,245,28,40
dataset\k10.jpg,g,1098,249,33,47
dataset\k10.jpg,y,1131,246,33,47
dataset\k10.jpg,t,1205,242,33,47
dataset\k10.jpg,a,1256,242,33,47
dataset\k10.jpg,n,1294,241,33,47
dataset\k10.jpg,s,1322,234,33,47
dataset\k10.jpg,f,1351,234,33,47
dataset\k10.jpg,r,1391,226,33,47
dataset\k10.jpg,c,1965,347,33,47
dataset\k10.jpg,a,1995,348,33,47
dataset\k10.jpg,p,2024,348,33,47
dataset\k10.jpg,a,2052,348,33,47
dataset\k10.jpg,c,2084,347,33,47
dataset\k10.jpg,i,2103,336,33,47
dataset\k10.jpg,i,2146,322,33,47
dataset\k10.jpg,e,1917,336,32,46
dataset\k10.jpg,v,1883,338,32,46
dataset\k10.jpg,t,1832,348,32,46
dataset\k10.jpg,p,1807,359,32,46
dataset\k10.jpg,a,1782,358,32,46
dataset\k10.jpg,d,1749,347,32,46
dataset\k10.jpg,a,1708,354,32,46
dataset\k10.jpg,g,1625,360,32,46
dataset\k10.jpg,n,1582,353,32,46
dataset\k10.jpg,i,1555,353,32,46
dataset\k10.jpg,c,1534,356,32,46
dataset\k10.jpg,n,1498,360,32,46
dataset\k10.jpg,a,1467,366,32,46
dataset\k10.jpg,h,1434,360,32,46
dataset\k10.jpg,n,1400,363,32,46
dataset\k10.jpg,e,1369,365,32,46
dataset\k10.jpg,y,1296,376,32,46
dataset\k10.jpg,b,1261,376,32,46
dataset\k10.jpg,e,1200,379,32,46
dataset\k10.jpg,c,1170,382,32,46
dataset\k10.jpg,r,994,396,32,46
dataset\k10.jpg,d,939,396,32,46
dataset\k10.jpg,B,834,398,32,46
dataset\k10.jpg,u,869,402,32,46
dataset\k10.jpg,p,446,553,40,56
dataset\k10.jpg,r,470,554,30,43
dataset\k10.jpg,o,498,554,30,43
dataset\k10.jpg,o,562,542,30,43
dataset\k10.jpg,t,588,540,30,43
dataset\k10.jpg,i,613,539,30,43
dataset\k10.jpg,n,639,537,30,43
dataset\k10.jpg,g,674,537,30,43
dataset\k10.jpg,i,749,530,30,43
dataset\k10.jpg,n,779,530,30,43
dataset\k10.jpg,n,813,528,30,43
dataset\k10.jpg,o,842,525,30,43
dataset\k10.jpg,v,865,523,30,43
dataset\k10.jpg,a,890,524,30,43
dataset\k10.jpg,t,924,524,30,43
dataset\k10.jpg,i,947,514,30,43
dataset\k10.jpg,o,974,516,30,43
dataset\k10.jpg,n,999,512,30,43
dataset\k10.jpg,a,1087,510,30,43
dataset\k10.jpg,n,1116,508,30,43
dataset\k10.jpg,d,1144,503,30,43
dataset\k10.jpg,o,1252,502,30,43
dataset\k10.jpg,s,1278,497,30,43
dataset\k10.jpg,t,1299,497,30,43
dataset\k10.jpg,e,1326,496,30,43
dataset\k10.jpg,r,1349,496,30,43
dataset\k10.jpg,i,1371,489,30,43
dataset\k10.jpg,n,1395,495,30,43
dataset\k10.jpg,g,1428,499,30,43
dataset\k10.jpg,l,1510,488,30,43
dataset\k10.jpg,a,1554,491,30,43
dataset\k10.jpg,r,1582,491,30,43
dataset\k10.jpg,n,1604,491,30,43
dataset\k10.jpg,i,1633,483,30,43
dataset\k10.jpg,g,1692,488,30,43
dataset\k10.jpg,f,1753,482,30,43
dataset\k10.jpg,o,1792,474,30,43
dataset\k10.jpg,p,1907,475,30,43
dataset\k10.jpg,a,1936,470,30,43
dataset\k10.jpg,s,1962,470,30,43
dataset\k10.jpg,t,1992,462,30,43
dataset\k10.jpg,e,443,666,30,43
dataset\k10.jpg,x,472,667,30,43
dataset\k10.jpg,p,504,667,30,43
dataset\k10.jpg,e,522,657,30,43
dataset\k10.jpg,r,543,659,30,43
dataset\k10.jpg,n,610,654,30,43
dataset\k10.jpg,c,644,656,30,43
dataset\k10.jpg,s,688,654,30,43
dataset\k10.jpg,F,751,774,30,43
dataset\k10.jpg,a,781,776,30,43
dataset\k10.jpg,c,813,774,30,43
dataset\k10.jpg,i,872,767,30,43
dataset\k10.jpg,t,897,765,30,43
dataset\k10.jpg,a,924,764,30,43
dataset\k10.jpg,t,949,760,30,43
dataset\k10.jpg,e,969,761,30,43
dataset\k10.jpg,k,1037,763,30,43
dataset\k10.jpg,n,1070,764,30,43
dataset\k10.jpg,o,1097,760,30,43
dataset\k10.jpg,d,1199,750,30,43
dataset\k10.jpg,g,1234,767,30,43
dataset\k10.jpg,e,1265,758,30,43
dataset\k10.jpg,b,1317,756,30,43
dataset\k10.jpg,u,1347,756,30,43
dataset\k10.jpg,i,1374,753,30,43
dataset\k10.jpg,d,1418,748,30,43
dataset\k10.jpg,i,1446,745,30,43
dataset\k10.jpg,g,1520,752,30,43
dataset\k10.jpg,e,1602,741,30,43
dataset\k10.jpg,x,1628,744,30,43
dataset\k10.jpg,c,1663,742,30,43
dataset\k10.jpg,h,1691,737,30,43
dataset\k10.jpg,a,1718,739,30,43
dataset\k10.jpg,n,1753,739,30,43
dataset\k10.jpg,g,1789,738,30,43
dataset\k10.jpg,e,1815,728,30,43
dataset\k10.jpg,c,1932,733,30,43
dataset\k10.jpg,a,1960,733,30,43
dataset\k10.jpg,p,1987,735,30,43
dataset\k10.jpg,a,2016,728,30,43
dataset\k10.jpg,c,2049,728,30,43
dataset\k10.jpg,i,2070,726,30,43
dataset\k10.jpg,t,2092,720,30,43
dataset\k10.jpg,y,2120,724,30,43
dataset\k10.jpg,r,1438,858,30,43
dataset\k10.jpg,e,1417,860,30,43
dataset\k10.jpg,f,1398,864,30,43
dataset\k10.jpg,s,1371,865,30,43
dataset\k10.jpg,n,1340,865,30,43
dataset\k10.jpg,a,1305,867,30,43
dataset\k10.jpg,r,1280,867,30,43
dataset\k10.jpg,t,1254,871,30,43
dataset\k10.jpg,y,1187,878,30,43
dataset\k10.jpg,g,1154,875,30,43
dataset\k10.jpg,o,1125,870,30,43
dataset\k10.jpg,r,1102,870,30,43
dataset\k10.jpg,o,1081,870,30,43
dataset\k10.jpg,n,1048,875,30,43
dataset\k10.jpg,h,1013,874,30,43
dataset\k10.jpg,c,987,875,30,43
dataset\k10.jpg,e,967,875,30,43
dataset\k10.jpg,t,942,879,30,43
dataset\k10.jpg,d,817,878,30,43
dataset\k10.jpg,n,788,880,30,43
dataset\k10.jpg,a,760,880,30,43
dataset\k10.jpg,g,671,888,30,43
dataset\k10.jpg,n,633,886,30,43
dataset\k10.jpg,i,602,879,30,43
dataset\k10.jpg,d,576,881,30,43
dataset\k10.jpg,u,506,887,30,43
dataset\k10.jpg,b,471,888,30,43
dataset\k10.jpg,A,749,995,30,43
dataset\k10.jpg,d,782,991,30,43
dataset\k10.jpg,s,677,1111,30,43
dataset\k10.jpg,e,659,1112,30,43
dataset\k10.jpg,g,639,1124,30,43
dataset\k10.jpg,n,608,1122,30,43
dataset\k10.jpg,a,520,1117,30,43
dataset\k10.jpg,h,494,1113,30,43
dataset\k10.jpg,c,464,1117,30,43
dataset\k10.jpg,p,845,992,30,43
dataset\k10.jpg,t,874,988,30,43
dataset\k10.jpg,c,919,997,30,43
dataset\k10.jpg,h,946,996,30,43
dataset\k10.jpg,a,974,995,30,43
dataset\k10.jpg,n,1011,996,30,43
dataset\k10.jpg,g,1037,997,30,43
dataset\k10.jpg,n,1084,984,30,43
dataset\k10.jpg,g,1114,985,30,43
dataset\k10.jpg,c,1184,988,30,43
dataset\k10.jpg,o,1211,982,30,43
dataset\k10.jpg,n,1233,982,30,43
dataset\k10.jpg,d,1260,980,30,43
dataset\k10.jpg,i,1287,979,30,43
dataset\k10.jpg,t,1311,973,30,43
dataset\k10.jpg,i,1333,972,30,43
dataset\k10.jpg,o,1356,973,30,43
dataset\k10.jpg,n,1379,973,30,43
dataset\k10.jpg,s,1410,969,30,43
dataset\k10.jpg,a,1466,975,30,43
dataset\k10.jpg,n,1495,974,30,43
dataset\k10.jpg,d,1527,971,30,43
dataset\k10.jpg,a,1601,971,30,43
dataset\k10.jpg,d,1635,963,30,43
dataset\k10.jpg,d,1672,960,30,43
dataset\k10.jpg,r,1698,960,30,43
dataset\k10.jpg,s,1758,959,30,43
dataset\k10.jpg,e,1805,959,30,43
dataset\k10.jpg,e,1881,953,30,43
dataset\k10.jpg,g,1928,957,30,43
dataset\k10.jpg,i,1956,945,30,43
dataset\k10.jpg,g,2030,947,30,43
dataset\k10.jpg,I,292,1302,41,59
dataset\k10.jpg,n,328,1302,41,59
dataset\k10.jpg,t,353,1299,36,50
dataset\k10.jpg,e,378,1304,32,46
dataset\k10.jpg,r,400,1304,32,46
dataset\k10.jpg,s,419,1302,32,46
dataset\k10.jpg,e,445,1298,32,46
dataset\k10.jpg,c,473,1302,32,46
dataset\k10.jpg,t,496,1291,32,46
dataset\k10.jpg,i,522,1291,32,46
dataset\k10.jpg,o,547,1292,32,46
dataset\k10.jpg,a,602,1290,32,46
dataset\k10.jpg,l,626,1286,32,46
dataset\k10.jpg,i,649,1287,32,46
dataset\k10.jpg,t,670,1291,32,46
dataset\k10.jpg,y,707,1297,32,46
dataset\k10.jpg,o,787,1285,32,46
dataset\k10.jpg,v,862,1287,32,46
dataset\k10.jpg,u,891,1291,32,46
dataset\k10.jpg,l,915,1286,32,46
dataset\k10.jpg,n,944,1294,32,46
dataset\k10.jpg,e,975,1287,32,46
dataset\k10.jpg,b,1063,1285,32,46
dataset\k10.jpg,l,1106,1284,32,46
dataset\k10.jpg,i,1126,1285,32,46
dataset\k10.jpg,t,1151,1281,32,46
dataset\k10.jpg,i,1174,1276,32,46
dataset\k10.jpg,s,1221,1282,32,46
dataset\k10.jpg,s,1220,1460,32,46
dataset\k10.jpg,u,1182,1460,32,46
dataset\k10.jpg,t,1155,1462,32,46
dataset\k10.jpg,a,1126,1469,32,46
dataset\k10.jpg,s,1076,1466,32,46
dataset\k10.jpg,c,1025,1472,32,46
dataset\k10.jpg,i,1000,1470,32,46
dataset\k10.jpg,o,920,1474,32,46
dataset\k10.jpg,n,883,1472,32,46
dataset\k10.jpg,o,856,1472,32,46
dataset\k10.jpg,o,736,1471,32,46
dataset\k10.jpg,c,685,1477,32,46
dataset\k10.jpg,o,659,1480,32,46
dataset\k10.jpg,s,633,1478,32,46
dataset\k10.jpg,d,562,1470,32,46
dataset\k10.jpg,n,534,1474,32,46
dataset\k10.jpg,a,502,1477,32,46
dataset\k10.jpg,r,452,1478,32,46
dataset\k10.jpg,e,427,1480,32,46
dataset\k10.jpg,d,405,1480,32,46
dataset\k10.jpg,G,307,1493,32,46
dataset\k10.jpg,W,576,1616,37,52
dataset\k10.jpg,o,613,1616,37,52
dataset\k10.jpg,n,709,1616,37,52
dataset\k10.jpg,e,678,1615,37,52
dataset\k10.jpg,W,536,1724,37,52
dataset\k10.jpg,o,572,1724,37,52
dataset\k10.jpg,i,735,1727,37,52
dataset\k10.jpg,l,838,1716,37,52
dataset\k10.jpg,o,869,1721,37,52
dataset\k10.jpg,i,980,1716,37,52
dataset\k10.jpg,n,1015,1717,37,52
dataset\k10.jpg,o,1066,1710,37,52
dataset\k10.jpg,e,1134,1710,37,52
dataset\k10.jpg,c,1177,1711,37,52
dataset\k10.jpg,u,1339,1706,37,52
dataset\k10.jpg,n,1375,1707,37,52
dataset\k10.jpg,i,1398,1707,37,52
dataset\k10.jpg,t,1421,1707,37,52
dataset\k10.jpg,s,1491,1702,37,52
dataset\k10.jpg,s,1349,1869,37,52
dataset\k10.jpg,u,1312,1869,37,52
dataset\k10.jpg,t,1285,1866,37,52
dataset\k10.jpg,a,1255,1874,37,52
dataset\k10.jpg,t,1223,1869,37,52
dataset\k10.jpg,s,1197,1868,37,52
dataset\k10.jpg,c,1139,1872,37,52
dataset\k10.jpg,o,1044,1873,37,52
dataset\k10.jpg,n,1007,1870,37,52
dataset\k10.jpg,E,929,1870,37,52
dataset\k10.jpg,o,846,1870,37,52
dataset\l1.jpg,S,168,61,31,43
dataset\l1.jpg,u,188,63,21,29
dataset\l1.jpg,p,204,71,21,29
dataset\l1.jpg,p,219,72,21,30
dataset\l1.jpg,o,234,71,21,29
dataset\l1.jpg,s,248,71,21,29
dataset\l1.jpg,e,264,71,21,29
dataset\l1.jpg,A,306,65,21,29
dataset\l1.jpg,l,326,66,19,26
dataset\l1.jpg,s,340,65,19,26
dataset\l1.jpg,e,357,66,19,26
dataset\l1.jpg,n,376,66,19,26
dataset\l1.jpg,d,392,65,19,26
dataset\l1.jpg,e,408,67,19,26
dataset\l1.jpg,r,426,67,19,26
dataset\l1.jpg,a,477,66,19,26
dataset\l1.jpg,n,496,66,19,26
dataset\l1.jpg,d,516,64,19,26
dataset\l1.jpg,B,561,64,19,26
dataset\l1.jpg,r,598,63,19,26
dataset\l1.jpg,e,612,63,19,26
dataset\l1.jpg,c,629,63,19,26
dataset\l1.jpg,e,648,63,19,26
dataset\l1.jpg,i,661,62,19,26
dataset\l1.jpg,v,672,62,19,26
dataset\l1.jpg,e,689,61,19,26
dataset\l1.jpg,r,705,61,19,26
dataset\l1.jpg,u,746,62,19,26
dataset\l1.jpg,s,763,62,19,26
dataset\l1.jpg,e,779,62,19,26
dataset\l1.jpg,a,813,62,19,26
dataset\l1.jpg,n,836,62,19,26
dataset\l1.jpg,E,877,60,19,26
dataset\l1.jpg,l,893,60,19,26
dataset\l1.jpg,g,907,69,19,26
dataset\l1.jpg,a,926,65,19,26
dataset\l1.jpg,a,975,65,19,26
dataset\l1.jpg,l,989,58,19,26
dataset\l1.jpg,t,991,111,19,26
dataset\l1.jpg,o,975,112,19,26
dataset\l1.jpg,o,957,112,19,26
dataset\l1.jpg,r,937,112,19,26
dataset\l1.jpg,e,897,112,19,26
dataset\l1.jpg,v,881,112,19,26
dataset\l1.jpg,t,857,111,19,26
dataset\l1.jpg,i,845,111,19,26
dataset\l1.jpg,i,802,113,19,26
dataset\l1.jpg,r,788,114,19,26
dataset\l1.jpg,p,773,119,19,26
dataset\l1.jpg,a,726,117,19,26
dataset\l1.jpg,d,688,114,19,26
dataset\l1.jpg,n,669,114,19,26
dataset\l1.jpg,a,645,116,19,26
dataset\l1.jpg,a,622,181,19,26
dataset\l1.jpg,e,471,120,19,26
dataset\l1.jpg,i,429,116,19,26
dataset\l1.jpg,r,417,122,19,26
dataset\l1.jpg,p,401,125,19,26
dataset\l1.jpg,n,374,120,19,26
dataset\l1.jpg,o,357,120,19,26
dataset\l1.jpg,o,284,123,19,26
dataset\l1.jpg,c,264,123,19,26
dataset\l1.jpg,a,225,123,19,26
dataset\l1.jpg,h,189,123,19,26
dataset\l1.jpg,w,148,128,19,26
dataset\l1.jpg,B,148,182,19,26
dataset\l1.jpg,c,181,186,19,26
dataset\l1.jpg,h,202,180,19,26
dataset\l1.jpg,o,215,184,19,26
dataset\l1.jpg,o,230,182,19,26
dataset\l1.jpg,e,258,183,19,26
dataset\l1.jpg,p,293,185,19,26
dataset\l1.jpg,u,314,184,19,26
dataset\l1.jpg,b,334,179,19,26
dataset\l1.jpg,l,351,176,17,24
dataset\l1.jpg,c,371,184,17,24
dataset\l1.jpg,K,408,179,17,24
dataset\l1.jpg,e,425,179,17,24
dataset\l1.jpg,y,442,186,18,25
dataset\l1.jpg,Y,490,179,18,25
dataset\l1.jpg,B,509,182,18,25
dataset\l1.jpg,n,641,178,18,25
dataset\l1.jpg,d,658,173,18,25
dataset\l1.jpg,A,701,176,18,25
dataset\l1.jpg,c,749,173,18,25
dataset\l1.jpg,h,772,170,18,25
dataset\l1.jpg,o,789,173,18,25
dataset\l1.jpg,s,803,173,18,25
dataset\l1.jpg,e,822,172,18,25
dataset\l1.jpg,t,859,168,18,25
dataset\l1.jpg,h,878,167,18,25
dataset\l1.jpg,e,896,172,18,25
dataset\l1.jpg,r,932,169,18,25
dataset\l1.jpg,a,949,168,18,25
dataset\l1.jpg,n,968,170,18,25
dataset\l1.jpg,d,988,169,18,25
dataset\l1.jpg,o,1004,169,18,25
dataset\l1.jpg,u,998,230,18,25
dataset\l1.jpg,o,979,229,18,25
dataset\l1.jpg,f,916,221,19,26
dataset\l1.jpg,o,896,228,19,26
dataset\l1.jpg,s,856,231,19,26
dataset\l1.jpg,t,838,224,19,26
dataset\l1.jpg,i,826,226,17,24
dataset\l1.jpg,d,787,228,20,28
dataset\l1.jpg,o,755,228,20,28
dataset\l1.jpg,w,733,228,20,28
dataset\l1.jpg,t,708,228,20,28
dataset\l1.jpg,e,668,231,20,28
dataset\l1.jpg,d,644,231,20,28
dataset\l1.jpg,d,629,231,20,28
dataset\l1.jpg,e,556,235,20,28
dataset\l1.jpg,h,538,235,20,28
dataset\l1.jpg,t,519,233,20,28
dataset\l1.jpg,t,491,234,20,28
dataset\l1.jpg,p,473,243,20,28
dataset\l1.jpg,p,473,243,20,28
dataset\l1.jpg,y,453,245,20,28
dataset\l1.jpg,c,426,235,20,28
dataset\l1.jpg,n,404,235,20,28
dataset\l1.jpg,E,386,232,20,28
dataset\l1.jpg,K,290,237,20,28
dataset\l1.jpg,r,235,244,20,28
dataset\l1.jpg,e,217,244,20,28
dataset\l1.jpg,n,162,247,20,28
